11:31:19:003 [INFO] Connecting to simulation server at 127.0.0.1
11:31:19:011 [INFO] Connection opened.
11:31:19:012 [INFO] Started the pub-sub topic receiving thread.
11:31:19:012 [INFO] Loading scene config: scene_basic_drone.jsonc
11:31:19:712 [INFO] Getting the list of available topic info from the sim server...
11:31:19:722 [INFO] Successfully received topic info list.
11:31:21:723 [INFO] World object updated for the loaded scene '/Sim/SceneBasicDrone'. Note: Any previous Drone object instances may no longer be valid.
11:31:21:725 [INFO] Trajectory 'null_trajectory' imported successfully.
11:31:21:725 [INFO] Initalizing Drone 'Drone1'...
11:31:21:725 [INFO] -------------------------------------------------
11:31:21:725 [INFO] The following topics can be subscribed to for robot 'Drone1':
11:31:21:726 [INFO]     sensors["Chase"]["scene_camera"]
11:31:21:726 [INFO]     sensors["Chase"]["scene_camera_info"]
11:31:21:726 [INFO]     sensors["DownCamera"]["scene_camera"]
11:31:21:726 [INFO]     sensors["DownCamera"]["scene_camera_info"]
11:31:21:726 [INFO]     sensors["DownCamera"]["depth_camera"]
11:31:21:726 [INFO]     sensors["DownCamera"]["depth_camera_info"]
11:31:21:726 [INFO]     sensors["DownCamera"]["segmentation_camera"]
11:31:21:727 [INFO]     sensors["DownCamera"]["segmentation_camera_info"]
11:31:21:727 [INFO]     sensors["IMU1"]["imu_kinematics"]
11:31:21:727 [INFO]     sensors["GPS"]["gps"]
11:31:21:727 [INFO]     sensors["Barometer"]["barometer"]
11:31:21:727 [INFO]     sensors["Magnetometer"]["magnetometer"]
11:31:21:727 [INFO]     robot_info["actual_pose"]
11:31:21:728 [INFO]     robot_info["collision_info"]
11:31:21:728 [INFO]     robot_info["rotor_info"]
11:31:21:728 [INFO] -------------------------------------------------
11:31:21:728 [INFO] Drone 'Drone1' initialized for World scene '/Sim/SceneBasicDrone'
11:31:21:733 [INFO] Loaded 30 plant targets
11:31:21:734 [INFO] Resetting scene segmentation IDs to 0
11:31:21:844 [INFO] Segmentation: Othonna_001 -> ID 1 | found=True
11:31:21:847 [INFO] Segmentation: Othonna_002 -> ID 2 | found=True
11:31:21:849 [INFO] Segmentation: Othonna_003 -> ID 3 | found=True
11:31:21:851 [INFO] Segmentation: Othonna_004 -> ID 4 | found=True
11:31:21:853 [INFO] Segmentation: Othonna_005 -> ID 5 | found=True
11:31:21:855 [INFO] Segmentation: Othonna_006 -> ID 6 | found=True
11:31:21:858 [INFO] Segmentation: Othonna_007 -> ID 7 | found=True
11:31:21:861 [INFO] Segmentation: Othonna_008 -> ID 8 | found=True
11:31:21:864 [INFO] Segmentation: Othonna_009 -> ID 9 | found=True
11:31:21:866 [INFO] Segmentation: Othonna_010 -> ID 10 | found=True
11:31:21:867 [INFO] Segmentation: Othonna_011 -> ID 11 | found=True
11:31:21:870 [INFO] Segmentation: Othonna_012 -> ID 12 | found=True
11:31:21:871 [INFO] Segmentation: Othonna_013 -> ID 13 | found=True
11:31:21:874 [INFO] Segmentation: Othonna_014 -> ID 14 | found=True
11:31:21:878 [INFO] Segmentation: Othonna_015 -> ID 15 | found=True
11:31:21:880 [INFO] Segmentation: Othonna_016 -> ID 16 | found=True
11:31:21:882 [INFO] Segmentation: Othonna_017 -> ID 17 | found=True
11:31:21:884 [INFO] Segmentation: Othonna_018 -> ID 18 | found=True
11:31:21:886 [INFO] Segmentation: Othonna_019 -> ID 19 | found=True
11:31:21:889 [INFO] Segmentation: Othonna_020 -> ID 20 | found=True
11:31:21:891 [INFO] Segmentation: Othonna_021 -> ID 21 | found=True
11:31:21:894 [INFO] Segmentation: Othonna_022 -> ID 22 | found=True
11:31:21:898 [INFO] Segmentation: Othonna_023 -> ID 23 | found=True
11:31:21:901 [INFO] Segmentation: Othonna_024 -> ID 24 | found=True
11:31:21:909 [INFO] Segmentation: Othonna_025 -> ID 25 | found=True
11:31:21:915 [INFO] Segmentation: Othonna_026 -> ID 26 | found=True
11:31:21:918 [INFO] Segmentation: Othonna_027 -> ID 27 | found=True
11:31:21:938 [INFO] Segmentation: Othonna_028 -> ID 28 | found=True
11:31:21:940 [INFO] Segmentation: Othonna_029 -> ID 29 | found=True
11:31:21:943 [INFO] Segmentation: Othonna_030 -> ID 30 | found=True
11:31:21:944 [INFO] Taking off
11:31:24:969 [INFO] Climbing vertically to 30.0 m before horizontal flight
11:31:28:119 [INFO] Reached flight altitude 30.0 m
11:31:28:120 [INFO] Flying to Othonna_001 at X=249.109, Y=302.953
11:32:30:324 [INFO] Settling Othonna_001 | actual=(248.867386, 302.657257, -30.494699) | horizontal error=0.382 m vertical error=0.495 m | good samples=0/3
11:32:30:432 [INFO] Settling Othonna_001 | actual=(248.886948, 302.640900, -30.494699) | horizontal error=0.383 m vertical error=0.495 m | good samples=0/3
11:32:30:717 [INFO] Settling Othonna_001 | actual=(248.943848, 302.606262, -30.494705) | horizontal error=0.384 m vertical error=0.495 m | good samples=0/3
11:32:30:823 [INFO] Settling Othonna_001 | actual=(248.966782, 302.596619, -30.494705) | horizontal error=0.384 m vertical error=0.495 m | good samples=0/3
11:32:30:932 [INFO] Settling Othonna_001 | actual=(248.991165, 302.588654, -30.494705) | horizontal error=0.383 m vertical error=0.495 m | good samples=0/3
11:32:31:229 [INFO] Settling Othonna_001 | actual=(249.060760, 302.577484, -30.494705) | horizontal error=0.379 m vertical error=0.495 m | good samples=0/3
11:32:31:336 [INFO] Settling Othonna_001 | actual=(249.085861, 302.577393, -30.494705) | horizontal error=0.376 m vertical error=0.495 m | good samples=0/3
11:32:31:444 [INFO] Settling Othonna_001 | actual=(249.111679, 302.579407, -30.494709) | horizontal error=0.374 m vertical error=0.495 m | good samples=0/3
11:32:31:741 [INFO] Settling Othonna_001 | actual=(249.179718, 302.595673, -30.494709) | horizontal error=0.364 m vertical error=0.495 m | good samples=0/3
11:32:31:850 [INFO] Settling Othonna_001 | actual=(249.203613, 302.605438, -30.494709) | horizontal error=0.360 m vertical error=0.495 m | good samples=0/3
11:32:31:959 [INFO] Settling Othonna_001 | actual=(249.226608, 302.617157, -30.494709) | horizontal error=0.356 m vertical error=0.495 m | good samples=0/3
11:32:32:257 [INFO] Settling Othonna_001 | actual=(249.284058, 302.659058, -30.494709) | horizontal error=0.342 m vertical error=0.495 m | good samples=0/3
11:32:32:362 [INFO] Settling Othonna_001 | actual=(249.301880, 302.676819, -30.494709) | horizontal error=0.337 m vertical error=0.495 m | good samples=0/3
11:32:32:471 [INFO] Settling Othonna_001 | actual=(249.318237, 302.696014, -30.494709) | horizontal error=0.331 m vertical error=0.495 m | good samples=0/3
11:32:32:769 [INFO] Settling Othonna_001 | actual=(249.355515, 302.756775, -30.494709) | horizontal error=0.315 m vertical error=0.495 m | good samples=0/3
11:32:32:875 [INFO] Settling Othonna_001 | actual=(249.365265, 302.780243, -30.494709) | horizontal error=0.309 m vertical error=0.495 m | good samples=0/3
11:32:32:984 [INFO] Settling Othonna_001 | actual=(249.373260, 302.805084, -30.494709) | horizontal error=0.303 m vertical error=0.495 m | good samples=0/3
11:32:33:286 [WARNING] Othonna_001 did not settle within 0.20 m after 3.0 s | last horizontal error=0.303 m vertical error=0.495 m; starting correction 5/5 at 1.0 m/s
11:32:33:286 [INFO] Positioning Othonna_001: attempt 6/6 at 1.0 m/s | target NED=(249.109000, 302.953000, -30.000000)
11:32:33:287 [INFO] Controller reports move complete for Othonna_001; watching position for up to 3.0 s
11:32:33:288 [INFO] Settling Othonna_001 | actual=(249.384445, 302.877472, -30.494709) | horizontal error=0.286 m vertical error=0.495 m | good samples=0/3
11:32:33:389 [INFO] Settling Othonna_001 | actual=(249.384384, 302.901642, -30.494709) | horizontal error=0.280 m vertical error=0.495 m | good samples=0/3
11:32:33:497 [INFO] Settling Othonna_001 | actual=(249.382248, 302.928009, -30.494709) | horizontal error=0.274 m vertical error=0.495 m | good samples=0/3
11:32:33:796 [INFO] Settling Othonna_001 | actual=(249.365280, 302.997955, -30.494715) | horizontal error=0.260 m vertical error=0.495 m | good samples=0/3
11:32:33:902 [INFO] Settling Othonna_001 | actual=(249.355469, 303.021454, -30.494715) | horizontal error=0.256 m vertical error=0.495 m | good samples=0/3
11:32:34:012 [INFO] Settling Othonna_001 | actual=(249.343048, 303.045410, -30.494715) | horizontal error=0.252 m vertical error=0.495 m | good samples=0/3
11:32:34:313 [INFO] Settling Othonna_001 | actual=(249.300156, 303.103607, -30.494715) | horizontal error=0.243 m vertical error=0.495 m | good samples=0/3
11:32:34:416 [INFO] Settling Othonna_001 | actual=(249.282471, 303.121063, -30.494715) | horizontal error=0.242 m vertical error=0.495 m | good samples=0/3
11:32:34:524 [INFO] Settling Othonna_001 | actual=(249.262833, 303.137604, -30.494715) | horizontal error=0.240 m vertical error=0.495 m | good samples=0/3
11:32:34:806 [INFO] Settling Othonna_001 | actual=(249.204147, 303.173676, -30.494715) | horizontal error=0.240 m vertical error=0.495 m | good samples=0/3
11:32:34:913 [INFO] Settling Othonna_001 | actual=(249.180420, 303.183777, -30.494715) | horizontal error=0.242 m vertical error=0.495 m | good samples=0/3
11:32:35:021 [INFO] Settling Othonna_001 | actual=(249.155991, 303.191833, -30.494715) | horizontal error=0.243 m vertical error=0.495 m | good samples=0/3
11:32:35:302 [INFO] Settling Othonna_001 | actual=(249.088531, 303.203583, -30.494715) | horizontal error=0.251 m vertical error=0.495 m | good samples=0/3
11:32:35:410 [INFO] Settling Othonna_001 | actual=(249.062164, 303.204193, -30.494715) | horizontal error=0.256 m vertical error=0.495 m | good samples=0/3
11:32:35:519 [INFO] Settling Othonna_001 | actual=(249.035797, 303.202576, -30.494715) | horizontal error=0.260 m vertical error=0.495 m | good samples=0/3
11:32:35:804 [INFO] Settling Othonna_001 | actual=(248.967880, 303.187927, -30.494715) | horizontal error=0.274 m vertical error=0.495 m | good samples=0/3
11:32:35:908 [INFO] Settling Othonna_001 | actual=(248.944275, 303.179077, -30.494715) | horizontal error=0.280 m vertical error=0.495 m | good samples=0/3
11:32:36:017 [INFO] Settling Othonna_001 | actual=(248.919464, 303.167297, -30.494715) | horizontal error=0.286 m vertical error=0.495 m | good samples=0/3
11:32:36:315 [ERROR] Exception occurred: Could not settle within 0.20 m of Othonna_001 after 6 attempts. Last position=(248.919464, 303.167297, -30.494715), horizontal error=0.286 m, vertical error=0.495 m.
Traceback (most recent call last):
  File "C:\Users\cmdp7\OneDrive\Desktop\VISTA\src\Drone\hello_drone.py", line 507, in main
    await move_to_target_precisely(drone, target)
  File "C:\Users\cmdp7\OneDrive\Desktop\VISTA\src\Drone\hello_drone.py", line 383, in move_to_target_precisely
    raise RuntimeError(
    ...<5 lines>...
    )
RuntimeError: Could not settle within 0.20 m of Othonna_001 after 6 attempts. Last position=(248.919464, 303.167297, -30.494715), horizontal error=0.286 m, vertical error=0.495 m.
11:32:36:317 [INFO] Disconnecting from simulation server...
11:32:36:358 [INFO] Disconnected.
